id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
3047752,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,fce603f6-27af-4bcb-8db7-9258ee1dff31,KHD00002859,32658,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex rossii,879,Boott,Carex,rossii,,,,,,,,,,Janet L. Wingate,6230,7/1/1998,1998,7,1,182,,,", Condition: fair",dry slope near lake,,,,,,,,,,,,USA,Colorado,Eagle,,Holy Cross Wilderness. Constantine Lake. Fall Creek Trail (2001). Trail head at end of Rd 707.,,39.445829,-106.460228,,5000,13N 0374351E 4367270N,,,Terrain Navigator,,Certainty code: 5,,,,,,,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:fce603f6-27af-4bcb-8db7-9258ee1dff31,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3047752
4690594,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,b8b63f73-1487-46ee-965f-0cbdb9109b0d,KHD00056264,54627,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex rossii,879,Boott,Carex,rossii,,,,,,,,,,Janet L. Wingate; Rick Brune; Audrey Boag,10020,7/3/2014,2014,7,3,184,,,Common.,Gambel Oak/Douglas Fir/ Ponderosa Pine Forest.,,,,,Pseudotsuga menziesii; Juniperus communis; Carex saximontana; Carex torreyi.,,,,,,,USA,Colorado,Jefferson,,"Deer Creek, S of Bald Mt, Outer foothills of Front Range.",,39.5378,-105.21174,WGS84,,,,,,,,2174,,,,,7132 ft.,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:b8b63f73-1487-46ee-965f-0cbdb9109b0d,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4690594
3057207,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,fbef90e3-b1e5-4468-bd76-321eb1f09c7e,KHD00025966,46894,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex rossii,879,Boott,Carex,rossii,,,,,,,,,,Janet L. Wingate; John Gay,8997,7/5/2009,2009,7,5,186,,,Caespitose.,Cleared lodgepole pine forest due to beetle kill.,,,,,,,,,,,,USA,Colorado,Summit,,"Dillon Reservoir, Peak One Campground.",,39.581873,-106.071298,,,13 0407998E 4381899N,,,,,,2753,,,,,9033 FT ca,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:fbef90e3-b1e5-4468-bd76-321eb1f09c7e,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3057207
4889231,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,c6a2da40-2d56-493d-aad2-b73ab252d91e,KHD00056187,54752,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex rossii,879,Boott,Carex,rossii,,,,,,,,,,Janet L. Wingate; John F. Gay,10129,7/19/2014,2014,7,19,200,,,,Spruce/fir forest. Much beetle kill.,,,,,Vaccinium myrsinites.,,,,,,,USA,Colorado,Grand,,"Ca. 1.5 km W of Forest Service Rd 100 (19) and Buffalo Park, ca. 17 air miles NW of Kremmling.",,40.23925,-106.60943,WGS84,,,,,,,,2872,,,,,9422 ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:c6a2da40-2d56-493d-aad2-b73ab252d91e,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4889231
3043530,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,2a65a593-3ed8-4257-9d3f-d2c6cdd23018,KHD00002853,25017,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex rossii,879,Boott,Carex,rossii,,,,,,"Verifier W.A. Weber.  Annotated  !  Janet L. Wingate, 9/2009",,,,Janet L. Wingate,4795B,6/1/1987,1987,6,1,152,,,"Rocky Mountain Herbarium (RM), University of Wyoming,  Condition: good",Sandy soil occasional.,,,,,,,,,,,,USA,Colorado,Larimer,,"Rocky Mountain National Park, Frotn Range, Horseshoe Park alluvial fan at mouth of Roaring River. Deep gravel floodplain deposited by Lawn L. flood, 1982.",,40.406777,-105.63405,,,13S 0446200E 4473100N,,,Terrain Navigator,,Certainty code: 1,2609,,,,,8560 FT,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:2a65a593-3ed8-4257-9d3f-d2c6cdd23018,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3043530
3048850,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,65ab7471-003b-4bed-a0a7-260c52cc14b3,KHD00002852,33931,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex rossii,879,Boott,Carex,rossii,,,,,,,,,,Janet L. Wingate; Velma Richards,6493,7/10/1999,1999,7,10,191,,,", Condition: fair","dry forest, scattered.",,,,,,,not introduced,,,,,USA,Colorado,Jackson,,"North Park, Big Creek Lakes; west campground at upper lake.",,40.922465,-106.614637,,,13N 0364045E 4531405N,,,Terrain Navigator,,,2743,,,,,9000 FT,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:65ab7471-003b-4bed-a0a7-260c52cc14b3,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3048850
3263444,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,6e2c9596-ba32-4612-bd4e-44a5c7c08334,KHD00059708,56198,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex rossii,879,Boott,Carex,rossii,,,,,,,,,,Janet L. Wingate; John F. Gay,9137,7/18/2011,2011,7,18,199,,,,Lodgepole Pine forest,,,,,Carex siccata,,,,,,,USA,Colorado,Jackson,,"Routt National Forest, Big Creek Lakes Campground, W of North Park",,40.932693,-106.618199,WGS84,1,13S 0363766E 4532546N,Grace Rodriguez,,GeoLocate,,,2750,,,,,9017ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:6e2c9596-ba32-4612-bd4e-44a5c7c08334,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3263444
3047077,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,65cf7601-6b0f-45bf-bbe2-2842bd76858a,KHD00002863,31803,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex rupestris,18023,All.,Carex,rupestris,,,,,,,,,,Janet L. Wingate,6070,7/19/1997,1997,7,19,200,,,", Condition: fair","At base of cirque, common",,,,,,,,,,,,USA,Colorado,Park,,Horseshoe Cirque of Horseshoe Mountain.,,39.181741,-106.172847,,,13N 0398700E 4337600N,,,TERRAIN NAV,,Certainty code: 1,3749,,,,,12300 FT,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:65cf7601-6b0f-45bf-bbe2-2842bd76858a,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3047077
3047719,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,ab11cebf-b148-4a58-a25a-5a9d3ebc48bc,KHD00002864,32626,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex rupestris,18023,All.,Carex,rupestris,,,,,,,,,,Janet L. Wingate,6238,7/16/1998,1998,7,16,197,,,"Det. by K. Kalmbach., , Condition: fair","dry turf, on slope above inlet area",,,,,,,,,,,,USA,Colorado,Clear Creek,,"Mt. Evans, Summit Lake.",,39.594809,-105.643005,,5000,13N 0444790E 4382984N,,,Terrain Navigator,,Certainty code: 5,,,,,,,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:ab11cebf-b148-4a58-a25a-5a9d3ebc48bc,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3047719
3050148,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,f1556fe5-41e1-49e7-bc5a-14de82e77dfd,KHD00003412,35712,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex rupestris,18023,All.,Carex,rupestris,,,,,,"Annotated Carex rupestris Allioni subsp. drummondiana (Dewey) Holub by Janet L. Wingate, 11/2009.",,,,Janet L. Wingate,6123,8/19/1997,1997,8,19,231,,,"abundant, ",fell field,,,,,,,,,,,,USA,Colorado,Clear Creek,,"Mt. Goliath, lesser peak of Mt. Evans. Near upper parking lot.",,39.630945,-105.603488,,5000,13N 0448210E 4386971N,,,Terrain Navigator,,Certainty code: 5,3658,,,,,12000 FT,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:f1556fe5-41e1-49e7-bc5a-14de82e77dfd,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3050148
16883098,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,3bffd5f0-3a79-4401-be9b-5f26610aeeeb,,,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex saxatilis,45355,Suter ex Boott,Carex,saxatilis,,,Janet L. Wingate,,,,,,,Janet L. Wingate; John Gay,11740,7/19/2017,2017,7,19,200,,,Abundant.; Rhizomatous.,"Small wetland from spring, roadside.; Wet soil/water.",,,,,"Eriophorum angustifolium, Carex aquatilis, Salix, Eleocharis.",Fruit,,,,,,USA,Colorado,Custer,,"Wet Mountains. Greenhorn Mountain Road, Forest Service Road 634. Approx. 1.5 air mile NW of northern Blue Lake.",,37.9167,-105.05996,WGS84,,,,,,,,3420,,,,,11071 ft,,,jwingate,12/10/2017 14:21,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:3bffd5f0-3a79-4401-be9b-5f26610aeeeb,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=16883098
3058556,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,44ab6c5d-220a-4618-936d-b55dd428ffed,KHD00002875,4864,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex saxatilis,45355,Suter ex Boott,Carex,saxatilis,,,,,,,,,,Janet L. Wingate,6012,7/16/1996,1996,7,16,198,,, Condition: good,"Edge of pond, in mud.",,,,,,,,,,,,USA,Colorado,Gunnison,,Kettle ponds S of Gothic and Rocky Mountain Biological Lab.,,38.948751,-106.989756,,,13N 0327572E 4312972N,,,Terrain Navigator,,Certainty code: 3,2896,,,,,9500 FT ca,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:44ab6c5d-220a-4618-936d-b55dd428ffed,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3058556
3057145,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,96eb8ac8-be78-4d54-93c5-9f37fe5c4a95,KHD00025799,46803,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex saxatilis,45355,Suter ex Boott,Carex,saxatilis,,,,,,,,,,Janet L. Wingate; Eleanor Ann Von Bargen,6779,8/10/2000,2000,8,10,223,,,,Common in dried pond bed. Caespitose,,,,,,,,,,,,USA,Colorado,Clear Creek,,Guanella Pass. Trail to Square Tp Mtn.,,39.59775,-105.71448,,1000,13 0438283E 4382861N,,,Terrain Navigator,,Certainty code: 4,3551,,,,,11650 FT ca,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:96eb8ac8-be78-4d54-93c5-9f37fe5c4a95,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3057145
3263370,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,8a347078-e34a-4192-a17d-659a4fb4d044,KHD00047023,50723,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex saxatilis,45355,Suter ex Boott,Carex,saxatilis,,,,,,,,,,Janet L. Wingate; Pam Regensberg; Mike Gellner,9190,7/25/2011,2011,7,25,206,,,"Bright yellow-green leaves, 2 stigmas, rhizomatous, immature; abundant in pool",Growing in shallow water of small pool in sedge/willow wetland,,,,,Carex aquatilis,,,,,,,USA,Colorado,Clear Creek,,"Guanella Pass area, ca. 7.5 air miles S of Georgetown, 0.25 mile NW of Bierstadt Trail Head and Guanella Pass parking lot",,39.598782,-105.713985,NAD83,,13S 0438699E 4383471N,,,,,,3550,,,,,11639ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:8a347078-e34a-4192-a17d-659a4fb4d044,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3263370
3043892,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,cda2eb7e-ccf4-447d-a03b-5b2e40615eff,KHD00002876,25587,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex saxatilis,45355,Suter ex Boott,Carex,saxatilis,,,,,,,,,,Janet L. Wingate; F.H. Wingate,4699,9/5/1986,1986,9,5,248,,, Condition: good,growing around small pool near trail,,,,,,,,,,,,USA,Colorado,Boulder,,"Roosevelt National Forest, Indian Peaks Wilderness, Long Lake, W. of Ward and Colorado Highway 72.",,40.073888,-105.586634,,5000,13N 0449979E 4436123N,,,Terrain Navigator,,Certainty code: 5,3200,,,,,10500 FT,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:cda2eb7e-ccf4-447d-a03b-5b2e40615eff,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3043892
5767177,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,de1900a9-e52a-491a-a472-93ec9ccf50f8,KHD00059700,56148,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex saxatilis,45355,Suter ex Boott,Carex,saxatilis,,,,,,,,,,Janet L. Wingate,9230,8/10/2011,2011,8,10,222,,,,Wet meadow near lake.,,,,,Deschampsia caespitosa; Caltha leptosepala; Elephantella groenlandica,,,,,,,USA,Colorado,Boulder,,"Indian Peaks Wilderness, Long Lake.",,40.073966,-105.587279,WGS84,1,13S 0449924E 4436132N,Grace Rodriguez,,GeoLocate,,,3216,,,,,10550 ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:de1900a9-e52a-491a-a472-93ec9ccf50f8,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=5767177
3049284,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,54fca415-f5a4-48f3-86b2-592a30c20f48,KHD00002878,34399,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex saximontana,76633,Mack.,Carex,saximontana,,,,,,,,,,Janet L. Wingate,6349,6/6/1999,1999,6,6,157,,,"abundant,  Condition: good",Gambel Oak Grove,,,,,,,not introduced,,,,,USA,Colorado,Douglas,,Newlin Gulch,,39.488918,-104.814775,,,13N 0515928E 4371051N,,,Terrain Navigator,,Certainty code: 3,1887,,,,,6192 FT,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:54fca415-f5a4-48f3-86b2-592a30c20f48,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3049284
4690909,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,8169cecd-45bb-4bf0-adc5-fd2cd912d18f,KHD00058680,54629,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex saximontana,76633,Mack.,Carex,saximontana,,,,,,,,,,Janet L. Wingate; Rick Brune; Audrey Boag,10026A,7/3/2014,2014,7,3,184,,,30+ plants.,Gambel Oak/Douglas Fir/ Ponderosa Pine Forest.,,,,,Pseudotsuga menziesii; Carex backii (Wingate 10026B); Oryzopsis asperifolia; Symphoricarpos sp.,,,,,,,USA,Colorado,Jefferson,,"Deer Creek, SE of Bald Mt, Outer foothills of Front Range.",,39.537,-105.21184,WGS84,,,,,,,,2180,,,,,7152 ft.,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:8169cecd-45bb-4bf0-adc5-fd2cd912d18f,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4690909
5536991,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,365ff109-388e-47ed-980a-e3bac0d1e4c5,KHD00058679,54848,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex saximontana,76633,Mack.,Carex,saximontana,,,,,,,,,,Janet L. Wingate; Rick Brune; Audrey Boag,10019,7/3/2014,2014,7,3,184,,,,Gambel Oak/Douglas Fir/ Ponderosa Pine Forest.,,,,,Pseudotsuga menziesii; Juniperus communis; Carex rossii; Carex torreyi.,,,,,,,USA,Colorado,Jefferson,,"Deer Creek, S of Bald Mt, Outer foothills of Front Range.",,39.5378,-105.21174,WGS84,,,,,,,,2174,,,,,7132 ft.,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:365ff109-388e-47ed-980a-e3bac0d1e4c5,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=5536991
3047078,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,5f2bfcdd-d88d-4dd6-b076-5376f7f1e15e,KHD00002880,31804,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex scirpoidea,45356,Michx.,Carex,scirpoidea,,,,,,,,,,Janet L. Wingate,6067,7/19/1997,1997,7,19,200,,, Condition: good,"at base of cirque, scattered.",,,,,,,,,,,,USA,Colorado,Park,,Horseshoe Cirque of Horseshoe Mountain.,,39.181741,-106.172847,,,13N 0398700E 4337600N,,,TERRAIN NAV,,Certainty code: 2,3749,,,,,12300 FT,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:5f2bfcdd-d88d-4dd6-b076-5376f7f1e15e,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3047078
7829968,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,5bc56d43-5263-4567-8766-caf0a08536e9,KHD00059622,56577,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex scoparia,1013,Schkuhr ex Willd.,Carex,scoparia,,,,,,,,,,Janet L. Wingate; Pam Regensberg,10587,7/18/2015,2015,7,18,199,,,,Growing by pond in burned Ponderosa pine forest.,,,,,,Fruit,,,,,,USA,Colorado,El Paso,,Black Forest.,,39.01488,-104.64562,WGS84,3,,Grace Rodriguez,,GeoLocate,,,2262,,,,,7421 ft.,,,Jwingate,4/3/2017 13:56,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:5bc56d43-5263-4567-8766-caf0a08536e9,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7829968
3269246,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,fa8db735-8291-449a-a82d-3af3bf244007,KHD00024704,50757,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex scoparia,1013,Schkuhr ex Willd.,Carex,scoparia,,,,,,,,,,Janet L. Wingate,2459,6/21/1983,1983,6,21,172,,,,"Edge of water, along canal",,,,,Carex stipata,,,,,,,USA,Colorado,Jefferson,,"Lakewood, Kendrick Lakes Elementary School at W.Maryland Dr. and S. Hoyt St.",,39.690863,-105.103332,,5000,13N 0491140E 4393452N,,,Terrain Navigator,,Certainty code: 5,,,,,,,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:fa8db735-8291-449a-a82d-3af3bf244007,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3269246
3044701,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,f2fd65e6-2d67-4873-8ba8-9b8e044ff9a3,KHD00002884,26614,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex scoparia,1013,Schkuhr ex Willd.,Carex,scoparia,,,,,,,,,,Janet L. Wingate; Velma RichardsMary Edwards,5277,8/4/1988,1988,8,4,217,,,"Rocky Mountain Herbarium (RM), University of Wyoming, , Condition: fair","Aspect: open wet area by pond, flat, open aspect, wet soil, common.",,,,,,,,,,,,USA,Colorado,Larimer,,"Rocky Mountain National Park, Moraine Park, 1st pond on Cub Lake trail.",,40.348292,-105.620314,,,13N 0447320E 4466600N,,,TERRAIN NAV,,Certainty code: 1,2473,,,,,8115 FT,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:f2fd65e6-2d67-4873-8ba8-9b8e044ff9a3,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3044701
14063612,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,a6ea2940-8d91-486b-8d91-aa21b25b707d,KHD00063952,,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex scopulorum,889,Holm,Carex,scopulorum,,,,,,,,,,Janet L. Wingate; Pam Regensberg; Dina Clark,9220,8/3/2011,2011,8,3,215,,,"Some C. aquatilis influence?; Perigynia flattened, distally dark blotched; achene dull; androgynous terminal spike; short proximal bract; scales dark, midstrip not evident on most.",Edge of small pool in sedge meadow.,,,,,"Carex aquatilis, C. simulata, Hippuris vulgaris, Eleocharis, moss.",Flower and fruit,,,,,,USA,Colorado,Park,,"Antero-Salt Creek Natural Area, ca. 17 miles S of Fairplay and W of US285 off Pony Park Road, Spring Creek",,38.976139,-105.980724,NAD83,,13S 0415048E 4314586N,,,,,,2750,,,,,9016ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:a6ea2940-8d91-486b-8d91-aa21b25b707d,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=14063612
3226519,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,cce16f5f-df5e-49f6-b35e-e2798b26dcec,KHD00002897,31816,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex scopulorum,889,Holm,Carex,scopulorum,,,,,,,,,,Janet L. Wingate; Loraine YeattsVelma Richards,6045,7/23/1996,1996,7,23,205,,,", Condition: fair; Dense population. Plants robust.",slope of iron contiminated drainage from abandoned mine.,,,,,,,,,,,,USA,Colorado,Summit,,"Snake River, SE of Montezuma.",,39.556163,-105.839421,,,13N 0427885E 4378834N;,,,Terrain Navigator,,Certainty code: 3,,,,,,,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:cce16f5f-df5e-49f6-b35e-e2798b26dcec,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3226519
3047716,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,1cea78fd-d47d-4e6f-bc0c-79c4c574be40,KHD00002900,32623,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex scopulorum,889,Holm,Carex,scopulorum,,,,,,,,,,Janet L. Wingate,6235,7/16/1998,1998,7,16,197,,, Condition: good,"Inlet area, damp, humus soil. Growing in damp humus with Trifolium and moss., Trifolium & moss.",,,,,,,,,,,,USA,Colorado,Clear Creek,,"Mt. Evans, Summit Lake.",,39.595553,-105.640485,,5000,13N 0445007E 4383065N,,,Terrain Navigator,,Certainty code: 5,,,,,,,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:1cea78fd-d47d-4e6f-bc0c-79c4c574be40,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3047716
3047717,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,dbc3f820-b286-4b51-b3e4-76f47f7e3c28,KHD00002901,32624,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex scopulorum,889,Holm,Carex,scopulorum,,,,,,,,,,Janet L. Wingate,6236,7/16/1998,1998,7,16,197,,, Condition: good,"Inlet area, damp soil against boulder",,,,,,,,,,,,USA,Colorado,Clear Creek,,"Mt. Evans, Summit Lake.",,39.59687,-105.641767,,5000,13N 0444898E 4383212N,,,Terrain Navigator,,Certainty code: 5,,,,,,,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:dbc3f820-b286-4b51-b3e4-76f47f7e3c28,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3047717
3263364,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,b8386b89-b0f2-4a97-a0fb-1d0baefc05af,KHD00047025,50725,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex scopulorum,889,Holm,Carex,scopulorum,,,,,,,,,,Janet L. Wingate; Pam Regensberg; Mike Gellner,9192,7/25/2011,2011,7,25,206,,,,Opening in sedge/willow wetland,,,,,Carex aquatilis; Deschampsia caespitosa; Bistorta bistortoides,,,,,,,USA,Colorado,Clear Creek,,"Guanella Pass area, ca. 7.5 air miles S of Georgetown, 0.25 mile NW of Bierstadt Trail Head and Guanella Pass parking lot",,39.598782,-105.713985,NAD83,,13S 0438699E 4383471N,,,,,,3550,,,,,11639ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:b8386b89-b0f2-4a97-a0fb-1d0baefc05af,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3263364
